Date,BKR,COP,CVX,DVN,ENPH,EOG,ET,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,VLO,WMB,XOM
2010-12-09,27.49928855895996,29.664081573486328,47.90333938598633,47.24028778076172,7.340000152587891,32.93281555175781,3.3301331996917725,13.62574577331543,31.596872329711914,15.247258186340332,12.352261543273926,10.58571720123291,56.85844039916992,21.66858673095703,56.62513732910156,11.644126892089844,9.107782363891602,40.86381149291992
2010-12-10,27.483989715576172,29.622802734375,48.113426208496094,47.57787322998047,7.340000152587891,32.40434265136719,3.3488001823425293,13.62574577331543,31.409456253051758,15.247258186340332,12.352261543273926,10.601344108581543,58.0883903503418,21.66858673095703,56.834232330322266,11.993617057800293,9.126812934875488,40.96597671508789
2010-12-13,28.059974670410156,30.031038284301758,48.85420227050781,48.065826416015625,7.340000152587891,32.38648223876953,3.338618278503418,13.62574577331543,32.1357307434082,15.247258186340332,12.352261543273926,10.59743881225586,58.612831115722656,21.66858673095703,57.454586029052734,11.849379539489746,9.187708854675293,41.068138122558594
2010-12-14,28.121131896972656,30.11362075805664,48.859745025634766,47.890159606933594,7.340000152587891,32.72570037841797,3.3157098293304443,13.62574577331543,32.0810546875,15.247258186340332,12.352261543273926,10.691224098205566,58.75018310546875,21.66858673095703,56.68785095214844,11.87157154083252,9.11539363861084,40.96597671508789
2010-12-15,27.92745018005371,29.870502471923828,48.65520095825195,47.603885650634766,7.340000152587891,32.17939376831055,3.2164433002471924,13.62574577331543,31.073640823364258,15.247258186340332,12.352261543273926,10.513427734375,59.18724060058594,21.66858673095703,56.26267623901367,11.677414894104004,9.008829116821289,40.7786865234375
2010-12-16,28.26896858215332,30.122772216796875,49.235679626464844,47.72099685668945,7.340000152587891,32.31864547729492,3.2096545696258545,13.62574577331543,31.448490142822266,15.247258186340332,12.352261543273926,10.521239280700684,59.21221160888672,21.66858673095703,56.5484619140625,11.821640968322754,9.00121784210205,40.98868942260742
2010-12-17,28.671632766723633,29.842973709106445,48.92057800292969,47.551841735839844,7.340000152587891,32.73284912109375,3.159597635269165,13.62574577331543,31.151752471923828,15.247258186340332,12.352261543273926,10.581805229187012,59.43694305419922,21.66858673095703,56.69483184814453,11.694053649902344,9.096364974975586,40.96030044555664
2010-12-20,28.498334884643555,30.26958656311035,49.09195327758789,48.13087463378906,7.340000152587891,32.65787887573242,3.17571759223938,13.62574577331543,31.35479164123535,15.247258186340332,12.352261543273926,10.716621398925781,59.60552215576172,21.66858673095703,57.28032684326172,12.304276466369629,9.298079490661621,40.98868942260742
2010-12-21,28.911203384399414,30.563140869140625,49.32966232299805,48.40412139892578,7.340000152587891,32.72570037841797,3.1867473125457764,13.62574577331543,31.464115142822266,15.247258186340332,12.352261543273926,10.745927810668945,60.32973861694336,21.66858673095703,57.4615592956543,12.648215293884277,9.343753814697266,41.272464752197266
2010-12-22,28.93158721923828,30.746620178222656,49.71112823486328,49.45808029174805,7.340000152587891,32.92211151123047,3.2291691303253174,13.62574577331543,31.557830810546875,15.247258186340332,12.352261543273926,10.798680305480957,61.0352668762207,21.66858673095703,57.71944808959961,12.603837966918945,9.378009796142578,41.31785583496094
2010-12-23,28.91629981994629,30.76955223083496,50.131282806396484,50.342899322509766,7.340000152587891,32.6543083190918,3.2418954372406006,13.62574577331543,31.487537384033203,15.247258186340332,12.352261543273926,10.833847999572754,60.83549118041992,21.66858673095703,57.517311096191406,12.770261764526367,9.370394706726074,41.54486846923828
2010-12-27,28.646156311035156,30.80166244506836,49.82168197631836,50.18675994873047,7.340000152587891,32.17939376831055,3.235107898712158,13.62574577331543,31.128292083740234,15.247258186340332,12.352261543273926,10.829940795898438,60.47962951660156,21.66858673095703,57.44761276245117,12.7647123336792,9.374204635620117,41.43704605102539
2010-12-28,28.52382469177246,30.985158920288086,50.41323471069336,50.459983825683594,7.340000152587891,32.12940216064453,3.2512288093566895,13.62574577331543,30.948694229125977,15.247258186340332,12.352261543273926,10.845569610595703,60.99781036376953,21.66858673095703,57.30122375488281,12.709233283996582,9.370394706726074,41.66973114013672
2010-12-29,28.977468490600586,31.159454345703125,50.51274490356445,50.74625778198242,7.340000152587891,32.561458587646484,3.2631053924560547,13.62574577331543,31.776487350463867,15.247258186340332,12.352261543273926,10.872926712036133,61.828163146972656,21.66858673095703,58.290977478027344,12.953329086303711,9.419875144958496,41.6413688659668
2010-12-30,28.962186813354492,31.191556930541992,50.63988494873047,50.876365661621094,7.340000152587891,32.76141357421875,3.3250434398651123,13.62574577331543,32.02638626098633,15.247258186340332,12.352261543273926,10.880741119384766,60.94160461425781,21.66858673095703,58.10280227661133,12.836828231811523,9.385626792907715,41.63569641113281
2010-12-31,29.140579223632812,31.2374210357666,50.446380615234375,51.07806396484375,7.340000152587891,32.640018463134766,3.3148627281188965,13.62574577331543,31.885812759399414,15.247258186340332,12.352261543273926,10.837759971618652,61.24754333496094,21.66858673095703,58.20039749145508,12.825736045837402,9.408453941345215,41.49947738647461
